tcga	c072f1cf-9805-478c-bc53-b72fa6af22b5	TCGA-DD-AAEB-01Z-00-DX1.svs
tcga	e6121ec8-221d-4684-a568-2e682f13546f	TCGA-DE-A4MA-01Z-00-DX1.svs
tcga	534007d7-cc8c-435d-903b-69db65df22f9	TCGA-DH-5142-01Z-00-DX1.svs
tcga	be492542-1256-437c-bee3-909408a4c39d	TCGA-DH-A66B-01Z-00-DX1.svs
tcga	40f322e3-ce5c-4990-87fe-da2de6cb7a48	TCGA-DJ-A2Q9-01Z-00-DX1.svs
tcga	d4bcc8f6-0112-4808-a40d-b1b09aae0a6c	TCGA-DS-A0VN-01Z-00-DX1.svs
tcga	8f31c4d1-27d7-428a-a0cc-0d8442085ce9	TCGA-DU-A5TU-01Z-00-DX1.svs
tcga	e9505ca9-bf69-410a-8a6a-e1f00a2673e8	TCGA-DX-A6YV-01Z-00-DX2.svs
tcga	d70fb935-ca87-46a3-8f50-e8ce4b897dc8	TCGA-DX-A6YV-01Z-00-DX3.svs
tcga	67d80bcb-5b20-419e-866d-a53f6fdfcca4	TCGA-DX-A6YV-01Z-00-DX4.svs
tcga	42d22c74-0444-44ad-b9d8-8328a6a9ebfa	TCGA-DX-A6YV-01Z-00-DX5.svs
tcga	eed47fd2-45bf-4957-abea-e42b15c797d6	TCGA-DX-A8BL-01Z-00-DX1.svs
tcga	b47114fc-ab9b-492e-b68e-f736960d7e4b	TCGA-DX-A8BL-01Z-00-DX3.svs
tcga	11b16feb-eb88-46d8-82d9-8598d5246fe1	TCGA-DX-A8BL-01Z-00-DX4.svs
tcga	1f57cfbb-53d1-4681-b847-69c1f934a1df	TCGA-DX-A8BL-01Z-00-DX5.svs
tcga	d6b7d683-af37-49b5-a8c3-b67d0bcb2466	TCGA-DX-AB2Z-01Z-00-DX2.svs
tcga	17c26ec3-68c7-4554-9922-e160060ae022	TCGA-DX-AB2Z-01Z-00-DX3.svs
tcga	c8b95dcd-01aa-43fa-89f2-35d6ad7da8ea	TCGA-DX-AB2Z-01Z-00-DX4.svs
tcga	327ceb9d-959d-4ca7-a1f5-4c9401f7883f	TCGA-DX-AB2Z-01Z-00-DX5.svs
tcga	24bf891a-10be-4bd3-bca9-23691f376078	TCGA-E1-A7YE-01Z-00-DX1.svs
tcga	96ce4bc0-f846-4a4a-b2a8-925ed5dd423e	TCGA-E2-A15K-01Z-00-DX1.svs
tcga	86fb88cd-26c9-44a2-9dca-a4206e2de45e	TCGA-E6-A1LX-01Z-00-DX1.svs
tcga	5adf7dd9-cf70-447f-8a5f-6125aab91f1e	TCGA-E6-A2P8-01Z-00-DX1.svs
tcga	a012d992-3706-46d7-90a4-47efa5e6e399	TCGA-E7-A5KF-01Z-00-DX1.svs
tcga	53a336f8-63b0-4333-ac0c-18eb56dbe430	TCGA-EA-A1QT-01Z-00-DX1.svs
tcga	ed5a91a9-7769-4254-8cc7-40dcdbd2c96b	TCGA-EE-A2A6-01Z-00-DX1.svs
tcga	87898bfc-86b3-4a1e-8c10-44f1f4ba6e2a	TCGA-EE-A2MJ-01Z-00-DX1.svs
tcga	4fc8c650-54ea-4a89-aa61-e9b4c5b1758d	TCGA-EI-6507-01Z-00-DX1.svs
tcga	c9e6256b-ae8c-43e6-a87f-d645e34aadec	TCGA-EJ-7314-01Z-00-DX1.svs
tcga	b0225d62-ebf9-4225-a527-f33b497436b5	TCGA-EJ-A46F-01Z-00-DX1.svs
tcga	a26b9f68-8cf6-4974-82ff-d917ec4c1951	TCGA-EL-A3GW-01Z-00-DX1.svs
tcga	354278e4-9b7f-49f1-aa8e-0dbde3d443db	TCGA-EL-A4JZ-01Z-00-DX1.svs
tcga	99c47032-f91f-42db-860e-66bb22d92218	TCGA-EM-A2CP-01Z-00-DX1.svs
